No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,Time 1,Time 2,delay 1,delay 2,jitter,,,,,,Time 1,Time 2,delay,delay 2,jitter
60894,479.506016,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=606398 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.506016,479.506768,0.000752,0,0.000752
60895,479.506768,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.506768,479.506768,0,0,0
60896,479.506768,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=310923 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.506768,479.506768,0,0,0
60897,479.506768,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=309643 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.506768,479.506768,0,0,0
60898,479.506768,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.506768,479.506768,0,5.50E-05,-0.000055
60899,479.506768,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=251091 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.506768,479.506823,5.50E-05,6.00E-05,-0.000005
60900,479.506823,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60892#2] 61630  >  443 [ACK] Seq=1228 Ack=309643 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.506823,479.506883,6.00E-05,3.00E-05,0.00003
60901,479.506883,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60892#3] 61630  >  443 [ACK] Seq=1228 Ack=309643 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.506883,479.506913,3.00E-05,3.80E-05,-0.000008
60902,479.506913,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.506913,479.506951,3.80E-05,2.20E-05,0.000016
60903,479.506951,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60902#1] 61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.506951,479.506973,2.20E-05,0.00119,-0.001168
60904,479.506973,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=607678 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.506973,479.508163,0.00119,0,0.00119
60905,479.508163,13.35.13.34,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60906,479.508163,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=252371 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60907,479.508163,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=254931 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60908,479.508163,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=607678 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60909,479.508163,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=258147 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60910,479.508163,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60911,479.508163,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=313483 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60912,479.508163,13.33.28.251,192.168.100.11,TLSv1.2,1334,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60913,479.508163,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0,0
60914,479.508163,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=318603 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.508163,479.508163,0,0.000113,-0.000113
60915,479.508163,13.33.28.251,192.168.100.11,TLSv1.2,1038,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.508163,479.508276,0.000113,7.80E-05,0.000035
60916,479.508276,192.168.100.11,13.35.13.34,TCP,54,[TCP Dup ACK 60904#1] 61629  >  443 [ACK] Seq=2116 Ack=607678 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.508276,479.508354,7.80E-05,4.60E-05,0.000032
60917,479.508354,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60902#2] 61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.508354,479.5084,4.60E-05,4.20E-05,0.000004
60918,479.5084,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60902#3] 61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.5084,479.508442,4.20E-05,4.00E-05,2.00E-06
60919,479.508442,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=610238 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.508442,479.508482,4.00E-05,2.60E-05,0.000014
60920,479.508482,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60902#4] 61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.508482,479.508508,2.60E-05,4.60E-05,-0.00002
60921,479.508508,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60902#5] 61630  >  443 [ACK] Seq=1228 Ack=313483 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.508508,479.508554,4.60E-05,2.90E-05,0.000017
60922,479.508554,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=316043 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.508554,479.508583,2.90E-05,2.40E-05,0.000005
60923,479.508583,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=317323 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.508583,479.508607,2.40E-05,2.70E-05,-0.000003
60924,479.508607,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60923#1] 61630  >  443 [ACK] Seq=1228 Ack=317323 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.508607,479.508634,2.70E-05,0.001232,-0.001205
60925,479.508634,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60923#2] 61630  >  443 [ACK] Seq=1228 Ack=317323 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.508634,479.509866,0.001232,0,0.001232
60926,479.509866,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Fast Retransmission] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60927,479.509866,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60928,479.509866,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60929,479.509866,13.33.28.251,192.168.100.11,TCP,1006,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=261987 Ack=1228 Win=65535 Len=952,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60930,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=266451 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60931,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=269011 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60932,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=262939 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60933,479.509866,13.33.28.251,192.168.100.11,TLSv1.2,1006,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60934,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=322147 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60935,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=323427 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0,0
60936,479.509866,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=324707 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.509866,479.509866,0,0.000106,-0.000106
60937,479.509866,13.35.13.34,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,479.509866,479.509972,0.000106,4.90E-05,0.000057
60938,479.509972,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.509972,479.510021,4.90E-05,2.60E-05,0.000023
60939,479.510021,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60938#1] 61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510021,479.510047,2.60E-05,2.10E-05,0.000005
60940,479.510047,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60938#2] 61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510047,479.510068,2.10E-05,3.40E-05,-0.000013
60941,479.510068,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60938#3] 61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510068,479.510102,3.40E-05,3.70E-05,-0.000003
60942,479.510102,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60938#4] 61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510102,479.510139,3.70E-05,3.90E-05,-0.000002
60943,479.510139,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60938#5] 61630  >  443 [ACK] Seq=1228 Ack=322147 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510139,479.510178,3.90E-05,2.40E-05,0.000015
60944,479.510178,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=323427 Win=63672 Len=0,,,,,,,,,,,,,,,,,,,,,479.510178,479.510202,2.40E-05,3.60E-05,-0.000012
60945,479.510202,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=324707 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510202,479.510238,3.60E-05,2.70E-05,0.000009
60946,479.510238,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=326939 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510238,479.510265,2.70E-05,0.001516,-0.001489
60947,479.510265,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=612798 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.510265,479.511781,0.001516,0,0.001516
60948,479.511781,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=612798 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60949,479.511781,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60950,479.511781,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=329499 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60951,479.511781,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=328219 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60952,479.511781,13.33.28.251,192.168.100.11,TLSv1.2,1334,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60953,479.511781,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=326939 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60954,479.511781,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60955,479.511781,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=333339 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60956,479.511781,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60957,479.511781,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,0,0
60958,479.511781,13.33.28.251,192.168.100.11,TLSv1.2,678,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.511781,479.511781,0,8.50E-05,-0.000085
60959,479.511781,13.35.13.34,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,479.511781,479.511866,8.50E-05,6.30E-05,0.000022
60960,479.511866,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=615358 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.511866,479.511929,6.30E-05,3.80E-05,0.000025
60961,479.511929,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60946#1] 61630  >  443 [ACK] Seq=1228 Ack=326939 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.511929,479.511967,3.80E-05,2.40E-05,0.000014
60962,479.511967,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60946#2] 61630  >  443 [ACK] Seq=1228 Ack=326939 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.511967,479.511991,2.40E-05,2.20E-05,0.000002
60963,479.511991,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60946#3] 61630  >  443 [ACK] Seq=1228 Ack=326939 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.511991,479.512013,2.20E-05,2.50E-05,-0.000003
60964,479.512013,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60946#4] 61630  >  443 [ACK] Seq=1228 Ack=326939 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512013,479.512038,2.50E-05,2.10E-05,0.000004
60965,479.512038,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=333339 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512038,479.512059,2.10E-05,2.30E-05,-0.000002
60966,479.512059,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60965#1] 61630  >  443 [ACK] Seq=1228 Ack=333339 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512059,479.512082,2.30E-05,2.80E-05,-0.000005
60967,479.512082,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=335899 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512082,479.51211,2.80E-05,2.00E-05,0.000008
60968,479.51211,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=617918 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.51211,479.51213,2.00E-05,8.70E-05,-0.000067
60969,479.51213,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=336523 Win=64328 Len=0,,,,,,,,,,,,,,,,,,,,,479.51213,479.512217,8.70E-05,0,0.000087
60970,479.512217,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=617918 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.512217,479.512217,0,2.50E-05,-0.000025
60971,479.512217,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.512217,479.512242,2.50E-05,0.000263,-0.000238
60972,479.512242,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=620478 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512242,479.512505,0.000263,3.60E-05,0.000227
60973,479.512505,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.512505,479.512541,3.60E-05,0.000842,-0.000806
60974,479.512541,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=623038 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.512541,479.513383,0.000842,0,0.000842
60975,479.513383,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.513383,479.513383,0,0,0
60976,479.513383,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.513383,479.513383,0,4.70E-05,-0.000047
60977,479.513383,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=336523 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.513383,479.51343,4.70E-05,4.70E-05,0
60978,479.51343,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60969#1] 61630  >  443 [ACK] Seq=1228 Ack=336523 Win=64328 Len=0,,,,,,,,,,,,,,,,,,,,,479.51343,479.513477,4.70E-05,3.00E-05,0.000017
60979,479.513477,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60969#2] 61630  >  443 [ACK] Seq=1228 Ack=336523 Win=64328 Len=0,,,,,,,,,,,,,,,,,,,,,479.513477,479.513507,3.00E-05,0.000618,-0.000588
60980,479.513507,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=337803 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.513507,479.514125,0.000618,0,0.000618
60981,479.514125,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=340363 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.514125,479.514125,0,0,0
60982,479.514125,13.33.28.251,192.168.100.11,TLSv1.2,1334,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.514125,479.514125,0,5.00E-05,-0.00005
60983,479.514125,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=337803 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.514125,479.514175,5.00E-05,4.30E-05,0.000007
60985,479.514175,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60980#1] 61630  >  443 [ACK] Seq=1228 Ack=337803 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.514175,479.514218,4.30E-05,3.80E-05,0.000005
60986,479.514218,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60980#2] 61630  >  443 [ACK] Seq=1228 Ack=337803 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.514218,479.514256,3.80E-05,0.000781,-0.000743
60987,479.514256,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=344203 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.514256,479.515037,0.000781,0,0.000781
60988,479.515037,13.35.13.34,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,479.515037,479.515037,0,0,0
60989,479.515037,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=623038 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.515037,479.515037,0,0,0
60990,479.515037,13.33.28.251,192.168.100.11,TLSv1.2,1334,"[TCP Previous segment not captured] , Ignored Unknown Record",,,,,,,,,,,,,,,,,,,,,479.515037,479.515037,0,6.50E-05,-0.000065
60991,479.515037,13.33.28.251,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61630 [ACK] Seq=344203 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.515037,479.515102,6.50E-05,5.00E-05,0.000015
60992,479.515102,192.168.100.11,13.35.13.34,TCP,54,[TCP Dup ACK 60974#1] 61629  >  443 [ACK] Seq=2116 Ack=623038 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.515102,479.515152,5.00E-05,2.80E-05,0.000022
60993,479.515152,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=625598 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.515152,479.51518,2.80E-05,2.50E-05,0.000003
60994,479.51518,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 60987#1] 61630  >  443 [ACK] Seq=1228 Ack=344203 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.51518,479.515205,2.50E-05,0.001142,-0.001117
60995,479.515205,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=346763 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.515205,479.516347,0.001142,0,0.001142
60996,479.516347,13.33.28.251,192.168.100.11,TLSv1.2,1006,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.516347,479.516347,0,0,0
60997,479.516347,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=282763 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.516347,479.516347,0,0,0
60998,479.516347,13.33.28.251,192.168.100.11,TCP,1334,[TCP Spurious Retransmission] 443  >  61630 [ACK] Seq=285323 Ack=1228 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.516347,479.516347,0,0,0
60999,479.516347,13.35.13.34,192.168.100.11,TCP,1334,"[TCP Previous segment not captured] 443  >  61629 [PSH, ACK] Seq=626878 Ack=2116 Win=65535 Len=1280",,,,,,,,,,,,,,,,,,,,,479.516347,479.516347,0,6.30E-05,-0.000063
61000,479.516347,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=625598 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.516347,479.51641,6.30E-05,4.60E-05,0.000017
61001,479.51641,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=347715 Win=64000 Len=0,,,,,,,,,,,,,,,,,,,,,479.51641,479.516456,4.60E-05,3.80E-05,0.000008
61002,479.516456,192.168.100.11,13.33.28.251,TCP,54,[TCP Dup ACK 61001#1] 61630  >  443 [ACK] Seq=1228 Ack=347715 Win=64000 Len=0,,,,,,,,,,,,,,,,,,,,,479.516456,479.516494,3.80E-05,3.30E-05,0.000005
61003,479.516494,192.168.100.11,13.35.13.34,TCP,54,[TCP Dup ACK 60993#1] 61629  >  443 [ACK] Seq=2116 Ack=625598 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.516494,479.516527,3.30E-05,0.000541,-0.000508
61004,479.516527,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=628158 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.516527,479.517068,0.000541,0,0.000541
61005,479.517068,13.33.28.251,192.168.100.11,TLSv1.2,1334,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.517068,479.517068,0,0,0
61006,479.517068,13.35.13.34,192.168.100.11,TLSv1.3,1334,"[TCP Previous segment not captured] , Continuation Data",,,,,,,,,,,,,,,,,,,,,479.517068,479.517068,0,0,0
61007,479.517068,13.35.13.34,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61629 [ACK] Seq=628158 Ack=2116 Win=65535 Len=1280,,,,,,,,,,,,,,,,,,,,,479.517068,479.517068,0,5.40E-05,-0.000054
61008,479.517068,13.33.28.251,192.168.100.11,TLSv1.2,1334,Ignored Unknown Record,,,,,,,,,,,,,,,,,,,,,479.517068,479.517122,5.40E-05,4.50E-05,0.000009
61009,479.517122,192.168.100.11,13.35.13.34,TCP,54,[TCP Dup ACK 61004#1] 61629  >  443 [ACK] Seq=2116 Ack=628158 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.517122,479.517167,4.50E-05,2.80E-05,0.000017
61010,479.517167,192.168.100.11,13.35.13.34,TCP,54,61629  >  443 [ACK] Seq=2116 Ack=630718 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.517167,479.517195,2.80E-05,0.000128,-0.0001
61011,479.517195,192.168.100.11,13.33.28.251,TCP,54,61630  >  443 [ACK] Seq=1228 Ack=350275 Win=64952 Len=0,,,,,,,,,,,,,,,,,,,,,479.517195,479.517323,0.000128,8.00E-05,0.000048
61012,479.517323,192.168.100.11,35.186.224.25,TLSv1.2,136,Application Data,,,,,,,,,,,,,,,,,,,,,479.517323,479.517403,8.00E-05,0.000765,-0.000685
61013,479.517403,192.168.100.11,35.186.224.25,TLSv1.2,169,Application Data,,,,,,,,,,,,,,,,,,,,,479.517403,479.518168,0.000765,0.000425,0.00034
61014,479.518168,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.518168,479.518593,0.000425,0,0.000425
61015,479.518593,13.35.13.34,192.168.100.11,TLSv1.3,1334,Continuation Data,,,,,,,,,,,,,,,,,,,,,479.518593,479.518593,0,0,0
